LHNo,filename,extension,size_bytes,size_human,width_px,height_px,megapixels,md5,sha256,Subject,Date,Tags,Description,url
75-0059,lh-75-0059.jpg,jpg,876304,855.8 KB,2336,2976,6.95,17bf09e4e52291492a772736b90bc20b,b0892751a0e0d6b362e75bb1613caa08f51f6cd34baf3558b1e9354d447f38be,Isabel Walker Drake Family Photo,c. 1900,horse-drawn carriage; ivy-covered house; turn-of-century; residential property; black and white photograph,"A circa 1900 photograph of the Isabel Walker Drake family property in Corning, NY, showing a person on horseback with a carriage in front of a large house heavily covered with climbing ivy vines.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0059.jpg
75-0060,lh-75-0060.jpg,jpg,828640,809.2 KB,2912,2384,6.94,0d5815c253bda257fb65b02f0c25bda4,808a026aae7e4658b83b45a23dd7c9282c422c1f330caf295367e462fa32c003,Corning Free Academy,1954,corning free academy; basketball team; 1954; athletic team portrait; black and white photograph,"A 1954 black and white photograph of the Corning Free Academy basketball team posed in front of a brick building, with players wearing uniforms marked with ""C"" and two adult coaches or administrators in suits flanking the group.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0060.jpg
75-0062,lh-75-0062.jpg,jpg,536062,523.5 KB,2343,2951,6.91,e1bc8c84abd5537eea9915a13653e780,13de1eb5477bc5025b60036383baa3fbc3dacee81e69c0cd46e79b6358d9af2e,NULL,NULL,honor roll; riverside ny; war memorial; black and white photograph; names engraved,"A black and white photograph of an ""Honor Roll"" memorial monument for the Village of Riverside, N.Y., featuring an eagle at the top and multiple columns of engraved names of residents, likely commemorating those who served in military service.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0062.jpg
75-0064,lh-75-0064.jpg,jpg,880448,859.8 KB,3000,2312,6.94,69c7b0631c5d8a1e2506eb57e6b8c4a5,dc6c89209e56bfb63caae49110608e7425aca75d57900806920e9f6fa2ba5d4e,"Alley's Inn, Seneca Lake",1918,alley's inn; corning chamber of commerce; 1918 booster trip; large group gathering; band with instruments,"A 1918 photograph showing the Corning Chamber of Commerce booster trip group assembled in front of Alley's Inn near Seneca Lake, with the Corning Band prominently displayed with their instruments in the foreground.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0064.jpg
75-0065,lh-75-0065.jpg,jpg,774369,756.2 KB,2896,2384,6.9,9647327080907a16b0f54ccd024575af,19cd1bc9769af43d4f1bd1dc4372e6d3d3c71f7ec05f35a2fad5a24767a311dc,Corning Free Academy,1928,baseball team; corning free academy; 1928; black and white photograph; brick building,"A 1928 baseball team from Corning Free Academy poses for a formal group portrait in front of a brick building, with players in uniforms arranged in two rows and a coach or administrator in a suit on the right end of the front row.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0065.jpg
75-0066,lh-75-0066.jpg,jpg,831447,812.0 KB,2935,2335,6.85,7cd8d7ebd48aaa52c914415ed650b960,f73ff64bd00c49d51b58e2685e622feb4daf63fb4c5b219b965755bddfc450bb,"Northside, Corning, New York",NULL,bird's-eye view; northside corning; residential neighborhood; high school; black and white photograph,"A bird's-eye view of the North Side of Corning, New York showing W. Pultney Street and the New North Side High School, with residential buildings, tree-lined streets, and surrounding hills visible in this historical black and white photograph.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0066.jpg
75-0067,lh-75-0067.jpg,jpg,685950,669.9 KB,2296,2944,6.76,4a48bcc3214752766fb864cc416e5a27,63ee223dda5e7140fc99dc8fb209ad5fee28f82bf1a5419fc2753ddd95cd2be0,"Centerway Square, Corning, N.Y. ",1916,clocktower; centerway square; corning new york; 1916; black and white photograph,"This 1916 black and white photograph shows the iconic clocktower in Centerway Square, Corning, New York, surrounded by brick commercial buildings, utility poles with power lines, and industrial smokestacks visible in the background.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0067.jpg
75-0069,lh-75-0069.jpg,jpg,659844,644.4 KB,2912,2368,6.9,e2e06139e3b86a2d8fbbdd43a613527a,5c5c280eb3835b4723d71f3df6c712f5b4044f34857840e59a3446920d657df2,NULL,NULL,market street; corning new york; downtown street; early 1900s; brick buildings,"A black and white photograph of Market Street in Corning, New York, showing a wide unpaved street lined with multi-story brick commercial buildings on both sides, with mountains visible in the distance and a few pedestrians and horse-drawn vehicles visible along the street.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0069.jpg
75-0070,lh-75-0070.jpg,jpg,496477,484.8 KB,2800,2176,6.09,7b1385a079f0e3d625038af6b113614a,de1762e79abc5fac44d29c70f0991ddd16c11f78030b7294f8ac7b1ebf7c2aac,NULL,NULL,world war i; military portrait; corning ny; 1918; soldier uniform,"A black and white photograph from ""Corning's Part in the World War 1918"" showing a portrait of a uniformed soldier wearing a military cap and collar insignia, labeled as page 2 of a local history document.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0070.jpg
75-0071,lh-75-0071.jpg,jpg,1106060,1.1 MB,2967,2351,6.98,5b3a026694d467cbdeaf1490c354e17c,cf15d11cebff863b7e817601cc9ba6b9c51d304d8b373b453177a76bd95b797b,NULL,NULL,world war i; military uniforms; soldiers; corning ny; 1918; black and white photograph,"Two uniformed soldiers stand beneath a banner reading ""CORNING'S PART in the WORLD WAR 1918,"" documenting Corning, New York's involvement in World War I.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0071.jpg
75-0072,lh-75-0072.jpg,jpg,735421,718.2 KB,2848,2264,6.45,582055ec93fed934851434b45e2be571,64c5a28600774dba7e056c7ad16ef75d7dba80cfdb1ecdbfd272ece1a9193ccd,NULL,NULL,military service; group portrait; corning ny; world war era; black and white photograph,"A large group photograph of Corning's young men in military uniforms representing Aviation, Naval, and Army Service, posed in front of a classical building with an eagle emblem, as indicated by the caption ""Aviation, Naval and Army Service are All Represented in This Picture of Corning's Efficient Young Men"" from the New York American newspaper.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0072.jpg
75-0073,lh-75-0073.jpg,jpg,1183838,1.1 MB,3088,2423,7.48,9445ba48f2ee43a7634f522ecc6ba7f8,c9af7dff78398cd45aa449a2dd5e856aecaf351ac98497bc84225c2d7dbfcbe3,NULL,NULL,world war i; military group portrait; home defense company; corning new york; newspaper clipping,"A New York-American newspaper clipping showing a large group photograph of Corning's patriotic sons in military uniforms with rifles, identified as members of the Home Defense Company and soldiers including those with the 106th Infantry, with caption text referencing their service ""in the Battle to Make the World a Safe Place for Liberty.""",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0073.jpg
75-0074,lh-75-0074.jpg,jpg,1077474,1.0 MB,2967,2363,7.01,5ec50e0de8c03517eec5f418138b9554,73638f627d8bd3bafb5446fe9c9db56883a953b3de315f439f3b252f4695b7a3,NULL,NULL,world war i; military parade; corning ny; 1918; downtown street,"A large military parade marches down a crowded downtown Corning street in 1918, with a banner reading ""CORNING'S PART in the WORLD WAR 1918"" suspended above, brick buildings lining both sides, and large crowds of civilians gathered to watch the procession.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0074.jpg
75-0079,lh-75-0079.jpg,jpg,597664,583.7 KB,2936,2368,6.95,de528599a9c5c16e3e6881b7fbba80da,c9b0803ce3f3f6d8072d2f3bbdc87f2e6dd0dca34636655261bfd9d34cce23e9,"Brewer Place, Caton, N.Y., Cora Everling",1923,mobile home; 1920s; rural dwelling; woman in doorway; black and white photograph,"A 1923 black and white photograph showing a woman standing in the doorway of a mobile house trailer at Brewer Place in Caton, New York, with various household items and containers visible outside the structure.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0079.jpg
75-0080,lh-75-0080.jpg,jpg,764679,746.8 KB,2969,2044,6.07,2a66da03ab8ce0dfef24ba4f08faa7c6,53dfa77842719aa75442c98dcd56c5e91f6dc895ac60da70024c6a0a41e24204,NULL,NULL,railroad tracks; mountain pass; nevada; early 20th century; scrapbook page,"A scrapbook page featuring two photographs with handwritten annotations, including a mountain landscape at top and a railroad track cutting through a deep rocky canyon or cut below, with visible text reading ""Another view in the Sierra"" and references to Nevada.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0080.jpg
75-0083,lh-75-0083.jpg,jpg,959266,936.8 KB,2969,2007,5.96,0f8c94925afc2a359ff9c872db6ff4ef,34f5b5cda46a4552baffc00cf5c1a8bd05e0600cca717c8932975b84fd6411e5,Covered Bridges,1880,covered bridge; wooden structure; rural landscape; bare trees; black and white photograph,"A black and white photograph from 1880 showing a covered bridge structure with wooden siding spanning across a rocky streambed, surrounded by bare deciduous trees in a rural Corning, New York setting.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0083.jpg
75-0084,lh-75-0084.jpg,jpg,804212,785.4 KB,2988,2346,7.01,f646fc8ef2f77247b9829c5815c91b7b,94f36988f83552503a2a30ca6d5213cc2481b0afa35baf23e6984d4d65daba1a,"Caton, N.Y., Schools",1925,white wooden schoolhouse; 1925; caton new york; rural school building; black and white photograph,"A one-story white wooden schoolhouse in Caton, New York, photographed in 1925, featuring multiple tall windows, a front entrance with steps, and a pitched roof with a chimney, surrounded by bare ground and trees.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0084.jpg
75-0085,lh-75-0085.jpg,jpg,540520,527.9 KB,2949,2029,5.98,4f3fb6f84d9138fbcb7262117df3500b,c3b2631ea0d85824dcd679394611fc9a94db34cf5ef02240ca0520b5b741513b,"Caton, N.Y., Schools",1956,caton school building; rural architecture; 1950s; black and white photograph; wooden structure,"A black and white photograph from 1956 showing a small wooden schoolhouse in Caton, N.Y., with a front porch, multiple windows, and outbuildings, situated in a rural landscape with bare trees and stone walls.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0085.jpg
75-0086,lh-75-0086.jpg,jpg,810395,791.4 KB,3007,2449,7.36,60ee4cf1765470060c9e66afffe84a19,b268b777838a6b973a41dd8528fe1b7b3dfb1db6d5e8cfa5169a3c350ca9f77c,"Caton, N.Y., Schools",1971,wooden schoolhouse; caton ny; rural education; 1971; black and white photograph,"A small wooden schoolhouse in Caton, New York, photographed in 1971, showing a single-story structure with white painted siding, a central entrance, and overgrown vegetation in the foreground, with additional outbuildings visible to the right.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0086.jpg
75-0087,lh-75-0087.jpg,jpg,760822,743.0 KB,2894,2393,6.93,617c2d092be7bce7d3cebbb6658ff7e3,4257d5c89cb1e6ba054b4341c5a9058f8c1892766b4da9e03d2d9f3130df3080,"Caton, N.Y., Schools",1971,schoolhouse; caton ny; 1971; black and white photograph; rural building,"A black and white photograph from 1971 showing a small wooden schoolhouse in Caton, New York, with a front porch, chimney, and surrounding trees in a rural setting.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0087.jpg
75-0088,lh-75-0088.jpg,jpg,827534,808.1 KB,2950,2440,7.2,7cb1fc0e217339cbac48b87aac95dfdb,eb124c253c8b7d2b10cfb818d47149e847a48bdfe64136ea1e3672768a0b164d,"Caton, N.Y., Schools",1971,schoolhouse; caton ny; wooden building; rural; black and white photograph,"A 1971 black and white photograph of a small wooden schoolhouse in Caton, New York, featuring a single-room structure with a pyramidal roof, front entrance, and boarded windows, surrounded by overgrown vegetation and trees.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0088.jpg
75-0089,lh-75-0089.jpg,jpg,474665,463.5 KB,2950,2440,7.2,0960899528ca8b97caacd22a28564350,3e4828e8beb5c399b3e3a4d9ceb63e789757da9a4b4fa0be048742cdc8566c19,"Caton, N.Y., Schools",1971,schoolhouse; caton ny; white wooden building; rural architecture; black and white photograph,"A 1971 black and white photograph of a small white wooden schoolhouse in Caton, New York, featuring a front porch, pitched roof with chimney, and three windows, surrounded by bare trees and a rural road.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0089.jpg
75-0090,lh-75-0090.jpg,jpg,843569,823.8 KB,2997,2374,7.11,45b74f18a13efc9fbcdb0c76beb59f0f,8bd2e835d071014c214b7cd074b05fa9ca84e4dca8f40d9296c343f534efd09b,"Caton, N.Y., Schools",1971,schoolhouse; caton ny; wood siding; 1971; rural architecture,"A one-room schoolhouse with white wood siding and a pyramidal roof in Caton, New York, photographed in 1971, showing the modest educational building surrounded by overgrown grass and mature trees.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0090.jpg
75-0091,lh-75-0091.jpg,jpg,780107,761.8 KB,2997,2374,7.11,90400a021b9afc327027c43455b203c5,f54361d2117be60be84345331119d93a3c50b0cda6aa30b6e956a4f69670854a,"Caton, N.Y., Schools",1971,wooden schoolhouse; caton ny; rural education; 1971; black and white photograph,"A one-room wooden schoolhouse in Caton, New York, photographed in 1971, featuring white clapboard siding, two large windows, a front porch, and surrounded by overgrown vegetation and trees.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0091.jpg
75-0092,lh-75-0092.jpg,jpg,761360,743.5 KB,2997,2374,7.11,bc1d46e2235bca45dfc04bf497dfeb56,7cafb0d4702aa791b9ca0e97bac5930b63bbae070c9fef77a41f46bedb3cbfb1,"Caton, N.Y., Schools",1971,caton school building; white wooden structure; rural schoolhouse; 1971; black and white photograph,"A black and white photograph from 1971 showing a small white wooden schoolhouse in Caton, N.Y., with a gabled roof, multiple windows, front entrance with steps, and an attached addition, surrounded by trees and dirt grounds.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0092.jpg
75-0093,lh-75-0093.jpg,jpg,593602,579.7 KB,2997,2327,6.97,6822bb26b9b8b5d8ed6e3f2633f087a7,f70f02f32c4cbc47b94083fcbc186d9dc805c011156d45ab424bcb1a8a125238,"Caton, N.Y., Schools",1971,schoolhouse; caton ny; wooden structure; rural building; black and white photograph,"A small wooden schoolhouse in Caton, New York, photographed in 1971, featuring white clapboard siding, a front porch with railings, tall windows, and surrounded by overgrown vegetation and trees.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0093.jpg
75-0094,lh-75-0094.jpg,jpg,583054,569.4 KB,2884,2327,6.71,a5f0bb63accab0c0f9f00e18d9410167,0f0b92c04296ffd649bc568a7462cb431a9b85088b1b27cd8b5fc9b87a1cca90,"Caton, N.Y., Schools",1971,schoolhouse; caton ny; rural building; white wood siding; black and white photograph,"A black and white photograph from 1971 showing a white wooden schoolhouse in Caton, New York, with a cupola on the roof, situated in a rural setting with fields and trees visible in the background.",https://corningnyhistory.com/wp-content/uploads/2024/01/lh-75-0094.jpg
